t	y1	y2	y3
0.715	-7.54132	-8.90176	25.615
0.716	-7.55492	-8.91085	25.6138
0.717	-7.56848	-8.91996	25.6129
0.718	-7.582	-8.92911	25.6121
0.719	-7.59547	-8.93829	25.6115
0.72	-7.60889	-8.94749	25.6111
0.721	-7.62228	-8.95672	25.6109
0.722	-7.63562	-8.96598	25.6108
0.723	-7.64893	-8.97525	25.611
0.724	-7.66219	-8.98455	25.6113
0.725	-7.67542	-8.99387	25.6119
0.726	-7.6886	-9.0032	25.6126
0.727	-7.70175	-9.01256	25.6135
0.728	-7.71485	-9.02192	25.6147
0.729	-7.72792	-9.0313	25.616
0.73	-7.74096	-9.0407	25.6174
0.731	-7.75396	-9.0501	25.6191
0.732	-7.76692	-9.05951	25.621
0.733	-7.77984	-9.06893	25.623
0.734	-7.79273	-9.07835	25.6252
0.735	-7.80559	-9.08778	25.6276
0.736	-7.81841	-9.09721	25.6302
0.737	-7.8312	-9.10664	25.633
0.738	-7.84395	-9.11607	25.636
0.739	-7.85668	-9.1255	25.6391
0.74	-7.86936	-9.13492	25.6424
0.741	-7.88202	-9.14434	25.646
0.742	-7.89464	-9.15375	25.6496
0.743	-7.90723	-9.16315	25.6535
0.744	-7.91979	-9.17254	25.6576
0.745	-7.93232	-9.18192	25.6618
0.746	-7.94482	-9.19129	25.6662
0.747	-7.95728	-9.20064	25.6708
0.748	-7.96971	-9.20997	25.6755
0.749	-7.98212	-9.21929	25.6804
0.75	-7.99449	-9.22858	25.6856
0.751	-8.00683	-9.23786	25.6908
0.752	-8.01914	-9.24711	25.6963
0.753	-8.03142	-9.25633	25.7019
0.754	-8.04367	-9.26553	25.7077
0.755	-8.05589	-9.27471	25.7137
0.756	-8.06808	-9.28385	25.7199
0.757	-8.08023	-9.29296	25.7262
0.758	-8.09236	-9.30204	25.7327
0.759	-8.10446	-9.31109	25.7393
0.76	-8.11652	-9.3201	25.7461
0.761	-8.12856	-9.32907	25.7531
0.762	-8.14056	-9.33801	25.7603
0.763	-8.15254	-9.3469	25.7676
0.764	-8.16448	-9.35575	25.7751
0.765	-8.1764	-9.36456	25.7827
0.766	-8.18828	-9.37333	25.7906
0.767	-8.20013	-9.38205	25.7985
0.768	-8.21195	-9.39072	25.8067
0.769	-8.22373	-9.39934	25.815
0.77	-8.23549	-9.40791	25.8234
0.771	-8.24721	-9.41643	25.832
0.772	-8.25891	-9.42489	25.8408
0.773	-8.27057	-9.4333	25.8497
0.774	-8.28219	-9.44165	25.8588
0.775	-8.29379	-9.44994	25.8681
0.776	-8.30535	-9.45817	25.8775
0.777	-8.31688	-9.46634	25.887
0.778	-8.32837	-9.47445	25.8967
0.779	-8.33983	-9.48249	25.9066
0.78	-8.35126	-9.49047	25.9166
0.781	-8.36265	-9.49838	25.9267
0.782	-8.37401	-9.50622	25.937
0.783	-8.38533	-9.51398	25.9474
0.784	-8.39662	-9.52168	25.958
0.785	-8.40787	-9.52931	25.9688
0.786	-8.41908	-9.53685	25.9796
0.787	-8.43026	-9.54433	25.9906
0.788	-8.4414	-9.55172	26.0018
0.789	-8.4525	-9.55904	26.0131
0.79	-8.46357	-9.56627	26.0245
0.791	-8.4746	-9.57343	26.0361
0.792	-8.48559	-9.5805	26.0478
0.793	-8.49653	-9.58748	26.0596
0.794	-8.50744	-9.59438	26.0716
0.795	-8.51831	-9.60119	26.0837
0.796	-8.52914	-9.60792	26.0959
0.797	-8.53993	-9.61455	26.1083
0.798	-8.55068	-9.62109	26.1208
0.799	-8.56138	-9.62754	26.1334
0.8	-8.57204	-9.63389	26.1461
0.801	-8.58266	-9.64015	26.159
0.802	-8.59324	-9.64631	26.1719
0.803	-8.60377	-9.65237	26.185
0.804	-8.61425	-9.65833	26.1983
0.805	-8.62469	-9.6642	26.2116
0.806	-8.63509	-9.66996	26.2251
0.807	-8.64544	-9.67561	26.2386
0.808	-8.65574	-9.68117	26.2523
0.809	-8.66599	-9.68661	26.2661
0.81	-8.6762	-9.69195	26.28
0.811	-8.68636	-9.69718	26.294
0.812	-8.69646	-9.70231	26.3081
0.813	-8.70652	-9.70732	26.3223
0.814	-8.71653	-9.71222	26.3367
0.815	-8.72649	-9.717	26.3511
0.816	-8.73639	-9.72167	26.3656
0.817	-8.74625	-9.72623	26.3802
0.818	-8.75605	-9.73067	26.395
0.819	-8.76579	-9.73499	26.4098
0.82	-8.77548	-9.7392	26.4247
0.821	-8.78512	-9.74328	26.4397
0.822	-8.7947	-9.74725	26.4548
0.823	-8.80423	-9.75109	26.47
0.824	-8.8137	-9.75481	26.4852
0.825	-8.82311	-9.75841	26.5006
0.826	-8.83246	-9.76188	26.516
0.827	-8.84175	-9.76522	26.5315
0.828	-8.85099	-9.76844	26.5471
0.829	-8.86016	-9.77153	26.5628
0.83	-8.86928	-9.7745	26.5785
0.831	-8.87833	-9.77733	26.5943
0.832	-8.88732	-9.78003	26.6102
0.833	-8.89625	-9.7826	26.6262
0.834	-8.90511	-9.78504	26.6422
0.835	-8.91391	-9.78735	26.6583
0.836	-8.92264	-9.78952	26.6744
0.837	-8.93131	-9.79156	26.6907
0.838	-8.93992	-9.79346	26.7069
0.839	-8.94845	-9.79523	26.7233
0.84	-8.95692	-9.79686	26.7397
0.841	-8.96532	-9.79835	26.7561
0.842	-8.97365	-9.7997	26.7726
0.843	-8.98191	-9.80092	26.7891
0.844	-8.9901	-9.80199	26.8057
0.845	-8.99822	-9.80293	26.8224
0.846	-9.00627	-9.80372	26.8391
0.847	-9.01424	-9.80437	26.8558
0.848	-9.02214	-9.80488	26.8726
0.849	-9.02997	-9.80525	26.8894
0.85	-9.03772	-9.80547	26.9062
0.851	-9.0454	-9.80555	26.9231
0.852	-9.053	-9.80549	26.94
0.853	-9.06053	-9.80528	26.9569
0.854	-9.06797	-9.80493	26.9738
0.855	-9.07534	-9.80443	26.9908
0.856	-9.08263	-9.80378	27.0078
0.857	-9.08984	-9.80299	27.0248
0.858	-9.09698	-9.80205	27.0419
0.859	-9.10403	-9.80096	27.0589
0.86	-9.111	-9.79973	27.076
0.861	-9.11788	-9.79835	27.0931
0.862	-9.12469	-9.79682	27.1102
0.863	-9.13141	-9.79514	27.1273
0.864	-9.13805	-9.79332	27.1444
0.865	-9.1446	-9.79134	27.1615
0.866	-9.15107	-9.78922	27.1786
0.867	-9.15745	-9.78694	27.1957
0.868	-9.16374	-9.78452	27.2128
0.869	-9.16995	-9.78195	27.2299
0.87	-9.17607	-9.77923	27.247
0.871	-9.1821	-9.77636	27.2641
0.872	-9.18805	-9.77334	27.2811
0.873	-9.1939	-9.77017	27.2982
0.874	-9.19966	-9.76686	27.3152
0.875	-9.20533	-9.76339	27.3322
0.876	-9.21091	-9.75977	27.3492
0.877	-9.2164	-9.75601	27.3662
0.878	-9.2218	-9.75209	27.3831
0.879	-9.2271	-9.74803	27.4
0.88	-9.23231	-9.74382	27.4169
0.881	-9.23743	-9.73946	27.4338
0.882	-9.24245	-9.73495	27.4506
0.883	-9.24737	-9.73029	27.4673
0.884	-9.2522	-9.72549	27.4841
0.885	-9.25693	-9.72053	27.5008
0.886	-9.26157	-9.71544	27.5174
0.887	-9.26611	-9.71019	27.534
0.888	-9.27055	-9.7048	27.5506
0.889	-9.27489	-9.69926	27.5671
0.89	-9.27913	-9.69357	27.5835
0.891	-9.28328	-9.68775	27.5999
0.892	-9.28732	-9.68177	27.6162
0.893	-9.29127	-9.67565	27.6325
0.894	-9.29511	-9.66939	27.6487
0.895	-9.29885	-9.66299	27.6649
0.896	-9.3025	-9.65644	27.681
0.897	-9.30604	-9.64975	27.697
0.898	-9.30947	-9.64292	27.7129
0.899	-9.31281	-9.63595	27.7288
0.9	-9.31604	-9.62884	27.7446
0.901	-9.31917	-9.62159	27.7603
0.902	-9.32219	-9.61421	27.7759
0.903	-9.32511	-9.60668	27.7915
0.904	-9.32793	-9.59902	27.807
0.905	-9.33064	-9.59122	27.8223
0.906	-9.33324	-9.58329	27.8376
0.907	-9.33574	-9.57522	27.8529
0.908	-9.33814	-9.56702	27.868
0.909	-9.34043	-9.55868	27.883
0.91	-9.34261	-9.55022	27.8979
0.911	-9.34469	-9.54162	27.9128
0.912	-9.34666	-9.53289	27.9275
0.913	-9.34852	-9.52404	27.9421
0.914	-9.35027	-9.51506	27.9566
0.915	-9.35192	-9.50595	27.9711
0.916	-9.35346	-9.49671	27.9854
0.917	-9.35489	-9.48735	27.9996
0.918	-9.35622	-9.47787	28.0136
0.919	-9.35743	-9.46826	28.0276
0.92	-9.35854	-9.45854	28.0415
0.921	-9.35954	-9.44869	28.0552
0.922	-9.36043	-9.43872	28.0688
0.923	-9.36122	-9.42864	28.0823
0.924	-9.36189	-9.41844	28.0957
0.925	-9.36246	-9.40813	28.109
0.926	-9.36291	-9.3977	28.1221
0.927	-9.36326	-9.38716	28.1351
0.928	-9.3635	-9.37651	28.148
0.929	-9.36363	-9.36574	28.1607
0.93	-9.36365	-9.35487	28.1733
0.931	-9.36356	-9.3439	28.1858
0.932	-9.36337	-9.33281	28.1981
0.933	-9.36306	-9.32162	28.2103
0.934	-9.36265	-9.31033	28.2223
0.935	-9.36212	-9.29894	28.2343
0.936	-9.36149	-9.28745	28.246
0.937	-9.36075	-9.27586	28.2576
0.938	-9.3599	-9.26417	28.2691
0.939	-9.35895	-9.25239	28.2804
0.94	-9.35788	-9.24051	28.2916
0.941	-9.35671	-9.22854	28.3026
0.942	-9.35543	-9.21648	28.3135
0.943	-9.35404	-9.20433	28.3242
0.944	-9.35254	-9.19209	28.3348
0.945	-9.35093	-9.17977	28.3452
0.946	-9.34922	-9.16736	28.3555
0.947	-9.3474	-9.15487	28.3656
0.948	-9.34548	-9.1423	28.3755
0.949	-9.34345	-9.12965	28.3853
0.95	-9.34131	-9.11692	28.3949
0.951	-9.33906	-9.10411	28.4043
0.952	-9.33672	-9.09123	28.4136
0.953	-9.33426	-9.07828	28.4227
0.954	-9.3317	-9.06526	28.4317
0.955	-9.32904	-9.05216	28.4404
0.956	-9.32627	-9.039	28.449
0.957	-9.3234	-9.02578	28.4575
0.958	-9.32042	-9.01248	28.4657
0.959	-9.31734	-8.99913	28.4738
0.96	-9.31416	-8.98572	28.4818
0.961	-9.31087	-8.97224	28.4895
0.962	-9.30749	-8.95871	28.4971
0.963	-9.304	-8.94513	28.5045
0.964	-9.30041	-8.93149	28.5117
0.965	-9.29672	-8.9178	28.5187
0.966	-9.29293	-8.90406	28.5256
0.967	-9.28904	-8.89027	28.5322
0.968	-9.28506	-8.87644	28.5387
0.969	-9.28097	-8.86256	28.545
0.97	-9.27679	-8.84864	28.5512
0.971	-9.2725	-8.83468	28.5571
0.972	-9.26813	-8.82068	28.5629
0.973	-9.26365	-8.80664	28.5685
0.974	-9.25908	-8.79257	28.5739
0.975	-9.25442	-8.77846	28.5791
0.976	-9.24966	-8.76432	28.5841
0.977	-9.2448	-8.75015	28.589
0.978	-9.23986	-8.73596	28.5936
0.979	-9.23482	-8.72174	28.5981
0.98	-9.22969	-8.70749	28.6024
0.981	-9.22446	-8.69323	28.6065
0.982	-9.21915	-8.67894	28.6104
0.983	-9.21375	-8.66463	28.6141
0.984	-9.20826	-8.65031	28.6176
0.985	-9.20268	-8.63597	28.621
0.986	-9.19701	-8.62162	28.6241
0.987	-9.19126	-8.60726	28.6271
0.988	-9.18542	-8.59289	28.6298
0.989	-9.17949	-8.57851	28.6324
0.99	-9.17348	-8.56413	28.6348
0.991	-9.16739	-8.54974	28.637
0.992	-9.16121	-8.53535	28.639
0.993	-9.15495	-8.52096	28.6409
0.994	-9.14861	-8.50657	28.6425
0.995	-9.14219	-8.49219	28.6439
0.996	-9.13569	-8.47781	28.6452
0.997	-9.12912	-8.46344	28.6463
0.998	-9.12246	-8.44907	28.6471
0.999	-9.11572	-8.43472	28.6478
1	-9.10891	-8.42038	28.6483
1.001	-9.10203	-8.40605	28.6486
1.002	-9.09507	-8.39175	28.6487
1.003	-9.08804	-8.37745	28.6487
1.004	-9.08093	-8.36318	28.6484
1.005	-9.07375	-8.34893	28.6479
1.006	-9.0665	-8.3347	28.6473
1.007	-9.05919	-8.3205	28.6465
1.008	-9.0518	-8.30632	28.6455
1.009	-9.04435	-8.29217	28.6443
1.01	-9.03682	-8.27805	28.6429
1.011	-9.02924	-8.26396	28.6413
1.012	-9.02158	-8.24991	28.6395
1.013	-9.01387	-8.23589	28.6376
1.014	-9.00609	-8.22191	28.6355
1.015	-8.99824	-8.20796	28.6332
1.016	-8.99034	-8.19406	28.6307
1.017	-8.98238	-8.18019	28.628
1.018	-8.97436	-8.16637	28.6251
1.019	-8.96628	-8.1526	28.6221
1.02	-8.95814	-8.13887	28.6188
1.021	-8.94995	-8.12518	28.6154
1.022	-8.9417	-8.11155	28.6118
1.023	-8.9334	-8.09797	28.6081
1.024	-8.92504	-8.08444	28.6041
1.025	-8.91664	-8.07096	28.6
1.026	-8.90818	-8.05754	28.5957
1.027	-8.89968	-8.04418	28.5912
1.028	-8.89112	-8.03087	28.5866
1.029	-8.88252	-8.01762	28.5818
1.03	-8.87387	-8.00444	28.5768
1.031	-8.86517	-7.99132	28.5716
1.032	-8.85644	-7.97826	28.5662
1.033	-8.84765	-7.96526	28.5607
1.034	-8.83883	-7.95234	28.555
1.035	-8.82997	-7.93948	28.5492
1.036	-8.82106	-7.92669	28.5431
1.037	-8.81212	-7.91397	28.5369
1.038	-8.80314	-7.90133	28.5306
1.039	-8.79412	-7.88876	28.5241
1.04	-8.78506	-7.87626	28.5174
1.041	-8.77598	-7.86384	28.5105
1.042	-8.76685	-7.85149	28.5035
1.043	-8.7577	-7.83923	28.4963
1.044	-8.74852	-7.82704	28.489
1.045	-8.7393	-7.81494	28.4815
1.046	-8.73006	-7.80291	28.4738
1.047	-8.72079	-7.79097	28.466
1.048	-8.71149	-7.77912	28.4581
1.049	-8.70216	-7.76735	28.4499
1.05	-8.69282	-7.75567	28.4417
1.051	-8.68344	-7.74407	28.4332
1.052	-8.67405	-7.73257	28.4247
1.053	-8.66464	-7.72115	28.4159
1.054	-8.6552	-7.70982	28.4071
1.055	-8.64575	-7.69859	28.398
1.056	-8.63628	-7.68745	28.3889
1.057	-8.62679	-7.6764	28.3796
1.058	-8.61728	-7.66545	28.3701
1.059	-8.60777	-7.6546	28.3605
1.06	-8.59823	-7.64384	28.3508
1.061	-8.58869	-7.63318	28.3409
1.062	-8.57913	-7.62262	28.3309
1.063	-8.56957	-7.61216	28.3207
1.064	-8.56	-7.6018	28.3104
1.065	-8.55041	-7.59154	28.3
1.066	-8.54082	-7.58138	28.2895
1.067	-8.53123	-7.57133	28.2788
1.068	-8.52163	-7.56138	28.268
1.069	-8.51203	-7.55153	28.257
1.07	-8.50242	-7.5418	28.2459
1.071	-8.49282	-7.53216	28.2347
1.072	-8.48321	-7.52264	28.2234
1.073	-8.47361	-7.51322	28.212
1.074	-8.464	-7.50391	28.2004
1.075	-8.4544	-7.49471	28.1887
1.076	-8.4448	-7.48562	28.1769
1.077	-8.43521	-7.47664	28.165
1.078	-8.42563	-7.46777	28.1529
1.079	-8.41605	-7.45902	28.1408
1.08	-8.40648	-7.45037	28.1285
1.081	-8.39692	-7.44184	28.1161
1.082	-8.38737	-7.43342	28.1037
1.083	-8.37783	-7.42512	28.0911
1.084	-8.3683	-7.41693	28.0784
1.085	-8.35879	-7.40886	28.0655
1.086	-8.34929	-7.4009	28.0526
1.087	-8.3398	-7.39306	28.0396
1.088	-8.33033	-7.38534	28.0265
1.089	-8.32088	-7.37773	28.0133
1.09	-8.31145	-7.37025	28
1.091	-8.30204	-7.36288	27.9866
1.092	-8.29265	-7.35562	27.9731
1.093	-8.28328	-7.34849	27.9595
1.094	-8.27393	-7.34148	27.9458
1.095	-8.26461	-7.33459	27.932
1.096	-8.25531	-7.32781	27.9181
1.097	-8.24603	-7.32116	27.9042
1.098	-8.23678	-7.31463	27.8901
1.099	-8.22756	-7.30822	27.876
1.1	-8.21837	-7.30193	27.8618
1.101	-8.2092	-7.29577	27.8475
1.102	-8.20007	-7.28972	27.8331
1.103	-8.19097	-7.2838	27.8187
1.104	-8.18189	-7.278	27.8042
1.105	-8.17286	-7.27233	27.7896
1.106	-8.16385	-7.26677	27.7749
1.107	-8.15488	-7.26135	27.7602
1.108	-8.14594	-7.25604	27.7454
1.109	-8.13705	-7.25086	27.7305
1.11	-8.12818	-7.2458	27.7155
1.111	-8.11936	-7.24087	27.7005
1.112	-8.11057	-7.23606	27.6854
1.113	-8.10183	-7.23137	27.6703
1.114	-8.09312	-7.22681	27.6551
1.115	-8.08446	-7.22238	27.6398
1.116	-8.07584	-7.21807	27.6245
1.117	-8.06726	-7.21388	27.6091
1.118	-8.05873	-7.20982	27.5937
1.119	-8.05024	-7.20588	27.5782
1.12	-8.0418	-7.20207	27.5627
1.121	-8.0334	-7.19839	27.5471
1.122	-8.02505	-7.19483	27.5315
1.123	-8.01675	-7.19139	27.5158
1.124	-8.00849	-7.18808	27.5001
1.125	-8.00029	-7.1849	27.4843
1.126	-7.99214	-7.18184	27.4685
1.127	-7.98403	-7.17891	27.4527
1.128	-7.97598	-7.1761	27.4368
1.129	-7.96798	-7.17341	27.4208
1.13	-7.96004	-7.17085	27.4049
1.131	-7.95214	-7.16842	27.3889
1.132	-7.94431	-7.16611	27.3728
1.133	-7.93653	-7.16393	27.3568
1.134	-7.9288	-7.16187	27.3407
1.135	-7.92113	-7.15993	27.3246
1.136	-7.91352	-7.15812	27.3084
1.137	-7.90596	-7.15644	27.2922
1.138	-7.89847	-7.15488	27.276
1.139	-7.89103	-7.15344	27.2598
1.14	-7.88366	-7.15213	27.2436
1.141	-7.87634	-7.15094	27.2273
1.142	-7.86909	-7.14988	27.211
1.143	-7.8619	-7.14893	27.1947
1.144	-7.85477	-7.14812	27.1784
1.145	-7.8477	-7.14742	27.1621
1.146	-7.8407	-7.14685	27.1457
1.147	-7.83376	-7.1464	27.1294
1.148	-7.82688	-7.14608	27.113
1.149	-7.82008	-7.14587	27.0967
1.15	-7.81333	-7.14579	27.0803
1.151	-7.80666	-7.14583	27.0639
1.152	-7.80005	-7.14599	27.0475
1.153	-7.79351	-7.14628	27.0311
1.154	-7.78704	-7.14668	27.0147
1.155	-7.78063	-7.14721	26.9983
1.156	-7.7743	-7.14785	26.982
1.157	-7.76804	-7.14862	26.9656
1.158	-7.76184	-7.14951	26.9492
1.159	-7.75572	-7.15051	26.9328
1.16	-7.74967	-7.15164	26.9165
1.161	-7.74369	-7.15288	26.9001
1.162	-7.73778	-7.15425	26.8838
1.163	-7.73194	-7.15573	26.8674
1.164	-7.72618	-7.15733	26.8511
1.165	-7.72049	-7.15905	26.8348
1.166	-7.71488	-7.16089	26.8185
1.167	-7.70934	-7.16284	26.8023
1.168	-7.70387	-7.16491	26.786
1.169	-7.69848	-7.1671	26.7698
1.17	-7.69317	-7.1694	26.7536
1.171	-7.68793	-7.17182	26.7374
1.172	-7.68277	-7.17436	26.7212
1.173	-7.67769	-7.17701	26.7051
1.174	-7.67268	-7.17978	26.689
1.175	-7.66775	-7.18265	26.6729
1.176	-7.6629	-7.18565	26.6568
1.177	-7.65813	-7.18876	26.6408
1.178	-7.65343	-7.19198	26.6248
1.179	-7.64882	-7.19531	26.6089
1.18	-7.64428	-7.19875	26.5929
1.181	-7.63983	-7.20231	26.577
1.182	-7.63545	-7.20598	26.5612
1.183	-7.63116	-7.20976	26.5454
1.184	-7.62694	-7.21365	26.5296
1.185	-7.62281	-7.21765	26.5139
1.186	-7.61876	-7.22176	26.4982
1.187	-7.61479	-7.22598	26.4826
1.188	-7.6109	-7.23031	26.467
1.189	-7.6071	-7.23475	26.4514
1.19	-7.60337	-7.23929	26.4359
1.191	-7.59973	-7.24395	26.4205
1.192	-7.59617	-7.24871	26.4051
1.193	-7.5927	-7.25357	26.3897
1.194	-7.58931	-7.25855	26.3744
1.195	-7.586	-7.26362	26.3592
1.196	-7.58278	-7.26881	26.344
1.197	-7.57964	-7.2741	26.3289
1.198	-7.57658	-7.27949	26.3138
1.199	-7.57361	-7.28499	26.2988
1.2	-7.57072	-7.29058	26.2838
1.201	-7.56792	-7.29629	26.2689
1.202	-7.56521	-7.30209	26.2541
1.203	-7.56258	-7.308	26.2393
1.204	-7.56003	-7.31401	26.2246
1.205	-7.55757	-7.32011	26.21
1.206	-7.55519	-7.32632	26.1954
1.207	-7.55291	-7.33263	26.1809
1.208	-7.5507	-7.33904	26.1665
1.209	-7.54859	-7.34554	26.1521
1.21	-7.54656	-7.35215	26.1378
1.211	-7.54461	-7.35885	26.1236
1.212	-7.54275	-7.36564	26.1094
1.213	-7.54098	-7.37254	26.0954
1.214	-7.5393	-7.37953	26.0814
1.215	-7.5377	-7.38661	26.0675
1.216	-7.53619	-7.39379	26.0536
1.217	-7.53477	-7.40107	26.0399
1.218	-7.53343	-7.40844	26.0262
1.219	-7.53218	-7.4159	26.0126
1.22	-7.53102	-7.42345	25.9991
1.221	-7.52994	-7.4311	25.9857
1.222	-7.52895	-7.43883	25.9723
1.223	-7.52805	-7.44666	25.9591
1.224	-7.52724	-7.45458	25.9459
1.225	-7.52651	-7.46259	25.9328
1.226	-7.52587	-7.47068	25.9199
1.227	-7.52532	-7.47887	25.907
1.228	-7.52486	-7.48714	25.8942
1.229	-7.52448	-7.4955	25.8814
1.23	-7.52419	-7.50394	25.8688
1.231	-7.52399	-7.51247	25.8563
1.232	-7.52387	-7.52109	25.8439
1.233	-7.52384	-7.52979	25.8315
1.234	-7.5239	-7.53858	25.8193
1.235	-7.52405	-7.54744	25.8072
1.236	-7.52428	-7.5564	25.7952
1.237	-7.5246	-7.56543	25.7832
1.238	-7.52501	-7.57454	25.7714
1.239	-7.52551	-7.58374	25.7597
1.24	-7.52609	-7.59302	25.748
1.241	-7.52676	-7.60237	25.7365
1.242	-7.52752	-7.61181	25.7251
1.243	-7.52836	-7.62132	25.7138
1.244	-7.52929	-7.63091	25.7026
1.245	-7.5303	-7.64057	25.6915
1.246	-7.53141	-7.65032	25.6806
1.247	-7.5326	-7.66014	25.6697
1.248	-7.53387	-7.67003	25.659
1.249	-7.53523	-7.68	25.6483
1.25	-7.53668	-7.69004	25.6378
1.251	-7.53821	-7.70015	25.6274
1.252	-7.53983	-7.71033	25.6171
1.253	-7.54154	-7.72059	25.6069
1.254	-7.54333	-7.73092	25.5968
1.255	-7.5452	-7.74132	25.5869
1.256	-7.54717	-7.75178	25.5771
1.257	-7.54921	-7.76232	25.5674
1.258	-7.55134	-7.77292	25.5578
1.259	-7.55356	-7.78359	25.5483
1.26	-7.55586	-7.79432	25.539
1.261	-7.55824	-7.80512	25.5298
1.262	-7.56071	-7.81599	25.5207
1.263	-7.56327	-7.82692	25.5117
1.264	-7.5659	-7.83791	25.5029
1.265	-7.56862	-7.84896	25.4942
1.266	-7.57143	-7.86008	25.4856
1.267	-7.57431	-7.87126	25.4772
1.268	-7.57728	-7.8825	25.4689
1.269	-7.58033	-7.89379	25.4607
1.27	-7.58347	-7.90515	25.4526
1.271	-7.58668	-7.91656	25.4447
1.272	-7.58998	-7.92803	25.4369
1.273	-7.59336	-7.93956	25.4292
1.274	-7.59683	-7.95114	25.4217
1.275	-7.60037	-7.96277	25.4143
1.276	-7.60399	-7.97446	25.4071
1.277	-7.6077	-7.9862	25.4
1.278	-7.61148	-7.998	25.393
1.279	-7.61535	-8.00984	25.3861
1.28	-7.61929	-8.02174	25.3794
1.281	-7.62332	-8.03368	25.3729
1.282	-7.62742	-8.04568	25.3665
1.283	-7.6316	-8.05772	25.3602
1.284	-7.63586	-8.06981	25.3541
1.285	-7.6402	-8.08194	25.3481
1.286	-7.64462	-8.09412	25.3422
1.287	-7.64912	-8.10634	25.3365
1.288	-7.65369	-8.11861	25.331
1.289	-7.65834	-8.13092	25.3256
1.29	-7.66306	-8.14327	25.3203
1.291	-7.66787	-8.15566	25.3152
1.292	-7.67274	-8.16809	25.3102
1.293	-7.6777	-8.18056	25.3054
1.294	-7.68273	-8.19307	25.3007
1.295	-7.68783	-8.20562	25.2962
1.296	-7.69301	-8.2182	25.2918
1.297	-7.69826	-8.23081	25.2876
1.298	-7.70358	-8.24346	25.2835
1.299	-7.70898	-8.25615	25.2796
1.3	-7.71446	-8.26886	25.2758
1.301	-7.72	-8.28161	25.2722
1.302	-7.72562	-8.29439	25.2688
1.303	-7.7313	-8.30719	25.2655
1.304	-7.73706	-8.32003	25.2623
1.305	-7.74289	-8.33289	25.2593
1.306	-7.74879	-8.34578	25.2565
1.307	-7.75476	-8.35869	25.2538
1.308	-7.7608	-8.37163	25.2513
1.309	-7.76691	-8.38459	25.2489
1.31	-7.77309	-8.39757	25.2467
1.311	-7.77933	-8.41057	25.2446
1.312	-7.78564	-8.4236	25.2428
1.313	-7.79202	-8.43664	25.241
1.314	-7.79847	-8.4497	25.2395
1.315	-7.80498	-8.46278	25.238
1.316	-7.81156	-8.47588	25.2368
1.317	-7.8182	-8.48899	25.2357
1.318	-7.82491	-8.50211	25.2348
1.319	-7.83168	-8.51524	25.234
1.32	-7.83852	-8.52839	25.2334
1.321	-7.84542	-8.54155	25.233
1.322	-7.85238	-8.55472	25.2327
1.323	-7.8594	-8.56789	25.2326
1.324	-7.86649	-8.58107	25.2326
1.325	-7.87363	-8.59426	25.2329
1.326	-7.88084	-8.60745	25.2332
1.327	-7.8881	-8.62065	25.2338
1.328	-7.89543	-8.63385	25.2345
1.329	-7.90281	-8.64705	25.2354
1.33	-7.91026	-8.66025	25.2364
1.331	-7.91776	-8.67345	25.2376
1.332	-7.92531	-8.68665	25.239
1.333	-7.93293	-8.69985	25.2405
1.334	-7.9406	-8.71304	25.2422
1.335	-7.94832	-8.72622	25.2441
1.336	-7.9561	-8.7394	25.2461
1.337	-7.96393	-8.75257	25.2484
1.338	-7.97182	-8.76573	25.2507
1.339	-7.97976	-8.77889	25.2533
1.34	-7.98775	-8.79202	25.256
1.341	-7.99579	-8.80515	25.2589
1.342	-8.00389	-8.81826	25.2619
1.343	-8.01203	-8.83136	25.2651
1.344	-8.02022	-8.84444	25.2685
1.345	-8.02847	-8.8575	25.2721
1.346	-8.03676	-8.87055	25.2758
1.347	-8.04509	-8.88357	25.2797
1.348	-8.05348	-8.89657	25.2837
1.349	-8.06191	-8.90955	25.288
1.35	-8.07039	-8.92251	25.2923
1.351	-8.07891	-8.93544	25.2969
1.352	-8.08747	-8.94834	25.3016
1.353	-8.09608	-8.96121	25.3065
1.354	-8.10473	-8.97406	25.3116
1.355	-8.11343	-8.98687	25.3168
1.356	-8.12216	-8.99965	25.3222
1.357	-8.13093	-9.0124	25.3278
1.358	-8.13975	-9.02512	25.3336
1.359	-8.1486	-9.0378	25.3395
1.36	-8.15749	-9.05044	25.3455
1.361	-8.16642	-9.06304	25.3518
1.362	-8.17539	-9.07561	25.3582
1.363	-8.18439	-9.08813	25.3648
1.364	-8.19343	-9.10061	25.3715
1.365	-8.2025	-9.11305	25.3784
1.366	-8.21161	-9.12544	25.3855
1.367	-8.22075	-9.13778	25.3927
1.368	-8.22992	-9.15008	25.4001
1.369	-8.23912	-9.16232	25.4077
1.37	-8.24835	-9.17452	25.4154
1.371	-8.25761	-9.18666	25.4233
1.372	-8.2669	-9.19875	25.4314
1.373	-8.27622	-9.21079	25.4396
1.374	-8.28557	-9.22277	25.448
1.375	-8.29494	-9.23469	25.4566
1.376	-8.30434	-9.24655	25.4653
1.377	-8.31376	-9.25836	25.4742
1.378	-8.3232	-9.2701	25.4832
1.379	-8.33267	-9.28177	25.4924
1.38	-8.34216	-9.29339	25.5018
1.381	-8.35168	-9.30493	25.5113
1.382	-8.36121	-9.31641	25.521
1.383	-8.37076	-9.32783	25.5308
1.384	-8.38033	-9.33917	25.5408
